ExternalId__c,Active__c,Invoice__r.ExternalId__c,Line_Amount__c,Line_Description__c
3899,FALSE,446,2353.04,Equinox
3900,FALSE,980,1699.31,Suburban 1500
3901,TRUE,701,1791.63,Suburban 2500
3902,TRUE,303,1405.94,Monterey
3903,TRUE,556,2557.84,MKZ
3904,TRUE,717,2666.19,350Z
3905,FALSE,649,2852.77,S-Series
3906,FALSE,206,2399.47,SL-Class
3907,FALSE,611,1337.39,Cougar
3908,TRUE,345,2610.26,GTO
3909,FALSE,982,1424.42,Navigator
3910,FALSE,943,1941,1 Series
3911,TRUE,500,2129.86,Grand Cherokee
3912,TRUE,550,2770.9,Oasis
3913,TRUE,82,1766.88,Montana
3914,FALSE,132,3979.83,Space
3915,FALSE,341,2875.04,Grand Vitara
3916,FALSE,663,793.2,Suburban 1500
3917,TRUE,901,796.82,Tiburon
3918,TRUE,548,3547.47,Tiguan
3919,TRUE,528,2188.17,Mazda5
3920,FALSE,566,1582.15,LS Hybrid
3921,TRUE,235,1311.91,Boxster
3922,TRUE,784,2808.91,Escort
3923,FALSE,217,2135.72,Galant
3924,FALSE,225,2960.11,960
3925,FALSE,910,1600.44,A3
3926,TRUE,307,1477.49,Freelander
3927,TRUE,149,793.66,Windstar
3928,FALSE,711,1301.05,G35
3929,FALSE,260,1677.95,Civic Si
3930,TRUE,6,2460.35,GX
3931,TRUE,753,2466.84,911
3932,FALSE,675,2464.05,Savana 2500
3933,FALSE,958,1899.86,Camaro
3934,FALSE,883,2084.87,C70
3935,FALSE,477,1293.34,E-Series
3936,TRUE,945,2416.36,Lancer
3937,FALSE,751,2050,6 Series
3938,FALSE,765,2186.33,CR-X
3939,FALSE,533,1126.68,Silhouette
3940,TRUE,462,1340.29,1500
3941,FALSE,890,,
3942,TRUE,476,1924.28,TSX
3943,FALSE,239,1995.01,MX-5
3944,FALSE,101,1615.39,Sedona
3945,TRUE,162,2063.85,F150
3946,TRUE,776,1532.79,Milan
3947,FALSE,638,2003.22,Eclipse
3948,FALSE,332,608.43,Prizm
3949,TRUE,368,1212.59,Challenger
3950,FALSE,786,1645.23,Alcyone SVX
3951,TRUE,581,1091.64,7 Series
3952,TRUE,67,2089.61,Savana 3500
3953,TRUE,415,2307.45,MPV
3954,FALSE,737,2970.38,Navigator L
3955,TRUE,27,3331.77,RL
3956,TRUE,887,1999.69,Mazdaspeed6
3957,TRUE,807,2252.41,Express 3500
3958,TRUE,10,2075.6,Galant
3959,TRUE,75,2290.98,FR-S
3960,TRUE,745,2323.85,X-90
3961,FALSE,667,1488.35,LeSabre
3962,FALSE,813,1706.68,RAV4
3963,FALSE,277,2728.61,6000
3964,FALSE,1,2293.89,Thunderbird
3965,FALSE,161,2134.72,ES
3966,FALSE,586,,
3967,TRUE,964,2524.84,S-Class
3968,FALSE,123,2593.85,Express 2500
3969,TRUE,924,1163.02,Continental
3970,TRUE,668,1423.57,Esperante
3971,TRUE,386,1945.64,A4
3972,FALSE,407,,
3973,FALSE,825,1271.08,Yukon
3974,TRUE,144,566.91,Sonoma Club Coupe
3975,TRUE,80,1864.71,X6 M
3976,TRUE,659,1275.24,Prius Plug-in Hybrid
3977,FALSE,618,2710.6,Titan
3978,TRUE,78,2169.01,Colorado
3979,TRUE,921,3525.39,New Beetle
3980,FALSE,728,2914.2,Tucson
3981,TRUE,677,1882.46,SLK-Class
3982,FALSE,755,1839.8,5-Sep
3983,FALSE,346,2761.65,Coupe GT
3984,FALSE,633,1665.1,Skylark
3985,TRUE,422,1602.41,Acadia
3986,FALSE,591,2267.87,Grand Prix
3987,FALSE,292,1718.37,Tahoe
3988,FALSE,68,944.61,S10
3989,FALSE,902,1694.08,Corvette
3990,TRUE,4,821.88,Cooper Countryman
3991,FALSE,700,1525.09,200SX
3992,TRUE,266,2468.07,X5
3993,TRUE,747,2549.37,Mariner
3994,FALSE,973,2403.41,Chariot
3995,FALSE,254,667.99,5-Sep
3996,FALSE,911,707.92,Grand Caravan
3997,TRUE,627,850.57,Monaco
3998,FALSE,247,2693.34,Crown Victoria
3999,TRUE,390,1866.21,Ram 3500 Club
4000,TRUE,801,,
4001,FALSE,847,,
4002,TRUE,972,1907.61,SC
4003,TRUE,394,2922.78,Suburban 2500
4004,Active,Invoice__c,Line_Amount__c,Line_Description__c
4005,TRUE,451,1689.59,Forester
4006,TRUE,205,1590.88,Torino
4007,FALSE,724,1314.2,911
4008,FALSE,544,1872.54,3500 Club Coupe
4009,TRUE,797,1256.01,3 Series
4010,TRUE,377,1629.07,X5
4011,TRUE,829,1519.29,525
4012,FALSE,846,2627.14,Cooper
4013,TRUE,268,2859.18,Tacoma
4014,FALSE,737,1783.96,Camry Solara
4015,FALSE,614,2282.58,Routan
4016,TRUE,380,,
4017,FALSE,720,3131.66,3500
4018,TRUE,881,1687.72,Tacoma
4019,TRUE,661,926.11,Mini
4020,TRUE,521,1679.55,Dakota
4021,TRUE,629,1828.96,LeSabre
4022,FALSE,812,1363.83,Marquis
4023,FALSE,636,,
4024,FALSE,994,3052.9,Mazda5
4025,FALSE,974,1229.15,Cayman
4026,TRUE,560,2117,Lanos
4027,FALSE,862,3329.85,Suburban
4028,TRUE,108,1351.54,Coupe
4029,TRUE,999,2212,Grand Am
4030,FALSE,863,2179.93,Capri
4031,FALSE,155,1441.5,Pathfinder
4032,FALSE,116,1816.61,Cavalier
4033,TRUE,552,1647.25,Sable
4034,FALSE,143,897.85,Continental GT
4035,TRUE,13,1392.33,5000CS Quattro
4036,FALSE,384,2098.72,6000
4037,FALSE,348,1007.74,Odyssey
4038,FALSE,450,2442.04,929
4039,FALSE,133,2953.32,Lumina
4040,FALSE,775,2491.13,968
4041,FALSE,576,1313.67,5 Series
4042,FALSE,470,1586.71,Celica
4043,TRUE,531,2976.41,Aero 8
4044,FALSE,260,2106.68,Range Rover
4045,FALSE,913,,
4046,FALSE,927,,
4047,TRUE,792,1396.33,Protege
4048,TRUE,231,431.78,Sierra Hybrid
4049,FALSE,88,1971.91,Tracer
4050,FALSE,838,2095.95,Volt
4051,FALSE,897,1757.33,Corsica
4052,TRUE,989,2385.45,Aztek
4053,FALSE,663,2824.42,Gallardo
4054,TRUE,847,3126.54,Ram 3500 Club
4055,TRUE,6,184.25,XLR-V
4056,FALSE,816,2546.05,M-Class
4057,TRUE,753,1376.28,M
4058,FALSE,283,,
4059,TRUE,97,1051.9,Avalanche
4060,TRUE,626,2457.96,Express 1500
4061,TRUE,257,1212.55,XC90
4062,FALSE,796,2541.83,Loyale
4063,FALSE,817,2122.59,Frontier
4064,FALSE,209,1448.93,Equinox
4065,FALSE,75,2659.72,Lumina
4066,FALSE,501,1583.65,Eclipse
4067,TRUE,68,,
4068,TRUE,604,2300.55,Frontier
4069,TRUE,909,2631.46,Insight
4070,FALSE,197,3005.45,F150
4071,TRUE,907,1424.88,Swift
4072,FALSE,329,1698.16,Passat
4073,FALSE,148,1753.89,New Beetle
4074,TRUE,61,2203.55,Vibe
4075,TRUE,57,2266.68,Tribute
4076,FALSE,36,2804.68,Safari
4077,TRUE,692,2470.57,M6
4078,FALSE,180,961.53,Fusion
4079,FALSE,573,,
4080,TRUE,516,1886.91,330
4081,FALSE,185,3128.88,Regal
4082,TRUE,383,690.39,Boxster
4083,FALSE,929,1650.28,Viper
4084,TRUE,433,1308.85,Quest
4085,FALSE,958,,
4086,FALSE,266,3006.98,Park Avenue
4087,FALSE,865,2605.29,A8
4088,TRUE,402,2315.35,Frontier
4089,FALSE,249,1007.73,Fit
4090,FALSE,336,902.2,E-Series
4091,TRUE,54,2622.4,S8
4092,TRUE,120,2642.58,SL-Class
4093,FALSE,648,1938.33,S6
4094,FALSE,102,,
4095,FALSE,951,1697.7,LHS
4096,FALSE,281,1294.44,DeVille
4097,FALSE,587,2755.36,Monte Carlo
4098,FALSE,815,2897.53,Express 3500
4099,FALSE,188,1744.64,LTD Crown Victoria
4100,TRUE,546,2282.2,S-Class
4101,TRUE,539,916.41,Taurus
4102,TRUE,652,1453.57,Bravada
4103,TRUE,593,1894.86,9000
4104,FALSE,550,2910.65,LTD Crown Victoria
4105,FALSE,90,1767.19,300SL
4106,FALSE,381,2094.03,Explorer
4107,FALSE,279,2174.16,Golf
4108,TRUE,228,801.61,Discovery
4109,FALSE,234,521.55,X6 M
4110,FALSE,772,399.87,Civic
4111,FALSE,421,2515.03,XC70
4112,FALSE,264,1306.59,Regal
4113,TRUE,437,2235.71,Eldorado
4114,FALSE,943,2256.45,Grand Prix
4115,TRUE,892,2451.95,DeVille
4116,TRUE,857,2073.91,Rio
4117,TRUE,642,2799.16,GTO
4118,FALSE,212,1745.44,Altima
4119,FALSE,944,1144.43,Century
4120,FALSE,522,1933.79,riolet
4121,TRUE,499,665.3,Park Avenue
4122,TRUE,916,1277.45,5 Series
4123,TRUE,937,,
4124,FALSE,347,2145.93,Sierra 1500
4125,TRUE,274,2111.38,Sequoia
4126,TRUE,387,2022.59,Cirrus
4127,FALSE,411,1266.24,ZX2
4128,FALSE,782,1635.5,GLC
4129,FALSE,902,1551.26,Sierra 1500
4130,TRUE,138,2837.38,Yukon
4131,TRUE,562,944.04,207
4132,TRUE,130,,
4133,TRUE,286,1710.61,LaCrosse
4134,TRUE,219,1381.83,9000
4135,FALSE,932,1901.51,911
4136,TRUE,324,,
4137,FALSE,270,2830.93,V70
4138,FALSE,945,1704.76,Venza
4139,TRUE,333,2095.59,Intrepid
4140,FALSE,398,3111.36,Corolla
4141,FALSE,389,1422.08,C70
4142,FALSE,11,1757.64,Lancer Evolution
4143,FALSE,446,2095.79,Grand Voyager
4144,TRUE,460,2091.92,Xterra
4145,TRUE,267,,
4146,FALSE,172,1806.98,Avalon
4147,TRUE,840,1946.98,Camry
4148,TRUE,835,,
4149,TRUE,864,1839.25,Yukon XL
4150,FALSE,436,1963.51,Vigor
4151,TRUE,533,1454.99,Grand Am
4152,FALSE,924,,
4153,TRUE,33,2573.78,Savana 1500
4154,FALSE,888,1627.34,Expedition
4155,FALSE,791,1862.62,Sienna
4156,FALSE,218,2592.04,F150
4157,FALSE,69,1936.68,Tracker
4158,TRUE,360,3109.57,Cherokee
4159,FALSE,282,1848.26,Ram 50
4160,FALSE,385,1629.23,G-Series 2500
4161,FALSE,708,2135.13,3 Series
4162,FALSE,736,,
4163,FALSE,850,1721.53,Touareg
4164,TRUE,983,2593.31,5 Series
4165,TRUE,551,2970.26,Allante
4166,TRUE,650,3086.89,Rodeo Sport
4167,FALSE,452,813.53,Land Cruiser
4168,TRUE,933,3664.41,Cayman
4169,FALSE,217,,
4170,FALSE,623,1971.82,Yukon XL 1500
4171,FALSE,507,2668.77,Esprit
4172,TRUE,517,2239.16,TT
4173,FALSE,119,3137.06,Bonneville
4174,FALSE,431,2219.56,2500 Club Coupe
4175,FALSE,379,2007.9,Wrangler
4176,FALSE,535,1223.67,XL-7
4177,TRUE,571,2003.21,X5
4178,TRUE,99,1457.25,5 Series
4179,TRUE,92,2167.8,Leganza
4180,FALSE,868,2631.17,V12 Vantage
4181,TRUE,310,2350.21,Terraza
4182,TRUE,557,3301.45,Touareg
4183,FALSE,164,2270.39,Lucerne
4184,TRUE,566,1890.06,5000CS
4185,TRUE,288,2071.06,Sentra
4186,FALSE,271,587.43,NV3500
4187,TRUE,969,2107.92,57S
4188,TRUE,429,,
4189,FALSE,570,543.25,Edge
4190,TRUE,564,1407.75,Continental GTC
4191,FALSE,34,2645.87,V8
4192,TRUE,357,2257.79,Aztek
4193,TRUE,201,1295.17,Firefly
4194,FALSE,74,2791.96,Prizm
4195,FALSE,559,2401.03,CL-Class
4196,FALSE,723,2286.68,SRX
4197,FALSE,873,,
4198,TRUE,563,1793.37,Tacoma Xtra
4199,TRUE,894,2904.35,Silverado 3500
4200,FALSE,523,2566.17,Bel Air
4201,TRUE,394,1326.56,Sunbird
4202,TRUE,508,2127.9,Fortwo
4203,TRUE,920,2001.92,Outback
4204,FALSE,547,2168.34,Suburban 2500
4205,FALSE,674,-47.85,IS
4206,TRUE,9,1942.82,4Runner
4207,TRUE,673,1330.65,Paseo
4208,TRUE,946,2466.31,2500
4209,FALSE,10,1422.03,Jimmy
4210,TRUE,291,2166.04,Wrangler
4211,TRUE,423,1244.46,E350
4212,TRUE,359,2060.96,Camry
4213,TRUE,223,2847.03,Rapide
4214,FALSE,992,1144.75,F350
4215,FALSE,178,1922.31,940
4216,TRUE,691,2593.86,Fusion
4217,FALSE,179,1519.81,Jimmy
4218,FALSE,583,,
4219,TRUE,921,2396.74,Camaro
4220,FALSE,20,1571.91,Th!nk
4221,TRUE,843,,
4222,FALSE,908,1206.5,5-Sep
4223,TRUE,896,955.04,Tahoe
4224,FALSE,769,843.21,Imperial
4225,FALSE,459,2251.75,ES
4226,FALSE,841,742.83,Mystique
4227,TRUE,554,1202.47,Accent
4228,TRUE,986,2510.43,900
4229,FALSE,343,3649.55,ES
4230,TRUE,496,4240.12,LeSabre
4231,TRUE,762,1699.58,Navigator
4232,FALSE,320,1983.74,RAV4
4233,TRUE,579,2062.95,Expedition EL
4234,FALSE,568,,
4235,TRUE,628,3278.98,Compass
4236,TRUE,789,3138.35,Tracker
4237,FALSE,241,1947.96,Taurus
4238,TRUE,504,2377.31,Dakota Club
4239,FALSE,852,1926.65,Jetta
4240,TRUE,298,3472.87,Suburban 1500
4241,TRUE,660,2992.79,Ion
4242,FALSE,76,,
4243,TRUE,803,664.86,Magnum
4244,FALSE,878,1939.87,Eldorado
4245,TRUE,858,3128.88,Mirage
4246,FALSE,428,1722.87,600SL
4247,FALSE,301,1339.19,Q
4248,TRUE,806,2532.25,Celica
4249,FALSE,89,1021.43,Discovery
4250,TRUE,761,1018.22,Windstar
4251,TRUE,413,1892.66,M
4252,TRUE,434,1012.89,Montero
4253,TRUE,350,2333.91,Grand Caravan
4254,FALSE,106,,
4255,TRUE,799,2731.14,F250
4256,TRUE,707,2344.57,1 Series
4257,FALSE,905,1381.45,Durango
4258,TRUE,405,2613.35,Corvette
4259,TRUE,299,1101.81,RX-7
4260,FALSE,60,1838.51,SX4
4261,FALSE,735,2281.02,3 Series
4262,FALSE,605,1434.42,Passat
4263,TRUE,196,1239.7,RX Hybrid
4264,FALSE,287,1173.92,Voyager
4265,FALSE,393,1962.88,Accent
4266,FALSE,794,1817.28,RX-8
4267,FALSE,490,,
4268,FALSE,91,2087.8,XK Series
4269,FALSE,80,1271.76,S4
4270,TRUE,160,,
4271,FALSE,117,1555.72,300E
4272,FALSE,695,2990.4,V8
4273,FALSE,990,1143.88,H3T
4274,TRUE,158,707.09,Reventón
4275,TRUE,255,1673.23,Cube
4276,TRUE,768,1071.76,GTO
4277,FALSE,412,2368.78,Quest
4278,FALSE,866,1442.37,Accord
4279,TRUE,578,2439.29,GTI
4280,FALSE,545,2450.99,Savana 2500
4281,FALSE,640,2449.47,Samurai
4282,TRUE,856,1912.7,Sunbird
4283,FALSE,586,2357.67,Silverado 2500
4284,TRUE,368,1045.66,911
4285,FALSE,190,2486.2,M6
4286,TRUE,541,1730.89,7 Series
4287,TRUE,682,2147.74,Estate
4288,TRUE,963,2464.79,Aerostar
4289,FALSE,813,2401.71,Avanti
4290,FALSE,880,1111.32,Pilot
4291,FALSE,759,1572.68,626
4292,FALSE,367,2035.18,Sunfire
4293,TRUE,237,533.24,ES
4294,FALSE,871,2363.63,RX-8
4295,FALSE,191,1490.27,I
4296,FALSE,481,,
4297,FALSE,149,1774.42,944
4298,TRUE,717,1815.49,Titan
4299,FALSE,45,1853.61,Taurus
4300,TRUE,981,2160.75,Civic
4301,TRUE,23,2732.28,Caravan
4302,FALSE,766,1825.39,A4
4303,TRUE,245,887.35,Jetta
4304,TRUE,520,2360.74,Town & Country
4305,TRUE,638,1759.24,XC90
4306,TRUE,665,2084.58,Intrepid
4307,TRUE,339,926.15,X-90
4308,FALSE,979,2154.69,Thunderbird
4309,TRUE,877,2653.29,GS
4310,FALSE,505,1473.66,Biturbo
4311,FALSE,844,1933.56,300E
4312,TRUE,966,2487.37,Silverado
4313,TRUE,590,2310.11,Sierra 3500HD
4314,TRUE,744,2065.92,Camaro
4315,TRUE,184,2226.49,Legacy
4316,FALSE,656,1064.68,Grand Caravan
4317,FALSE,226,2796.5,Rabbit
4318,FALSE,930,1485.81,Electra
4319,FALSE,417,1684.64,Sierra 3500
4320,TRUE,776,2627.4,Mirage
4321,FALSE,243,2380.21,Thunderbird
4322,TRUE,738,3206.64,Forenza
4323,FALSE,361,1762.69,Taurus
4324,TRUE,890,1187.64,Breeze
4325,FALSE,479,1351.02,ES
4326,TRUE,725,,
4327,TRUE,475,,
4328,TRUE,749,1325.6,SX4
4329,FALSE,686,1752,Sportvan G30
4330,TRUE,601,2042.54,Spectra
4331,FALSE,830,2828.8,E350
4332,FALSE,62,,
4333,FALSE,572,1960.5,S-Type
4334,TRUE,528,1898.81,Wrangler
4335,FALSE,458,2342.79,Z3
4336,FALSE,473,2322.66,Focus
4337,TRUE,872,,
4338,TRUE,181,3476.91,TT
4339,FALSE,311,1870.4,Grand Caravan
4340,FALSE,644,,
4341,TRUE,408,2043.97,Escape
4342,TRUE,790,1499.16,Mazda5
4343,TRUE,810,781.34,Sonata
4344,TRUE,953,1087.44,Oasis
4345,TRUE,314,2442.02,CLS-Class
4346,TRUE,480,2298.02,Frontier
4347,FALSE,269,1230.66,W201
4348,TRUE,345,2677.2,Talon
4349,FALSE,66,2324.97,Jetta
4350,TRUE,689,2030.24,Freestyle
4351,FALSE,677,2936.02,2500
4352,TRUE,189,,
4353,FALSE,500,1828.96,A3
4354,TRUE,608,560.32,Tracker
4355,FALSE,618,2492.16,Montana
4356,TRUE,556,1311.94,MX-5
4357,FALSE,162,1159.57,Escalade
4358,TRUE,485,2344.13,Grand Marquis
4359,FALSE,161,2820.2,Cooper Clubman
4360,TRUE,619,2242.13,CL-Class
4361,TRUE,860,1262.86,Intrepid
4362,FALSE,752,917.97,V8
4363,TRUE,253,1876.23,Sierra
4364,TRUE,239,2488.1,Durango
4365,FALSE,77,,
4366,FALSE,144,,
4367,FALSE,942,915.36,Forenza
4368,FALSE,72,,
4369,FALSE,654,1484.53,Ram 3500
4370,FALSE,323,1994.14,C-MAX Hybrid
4371,TRUE,127,2969.3,NSX
4372,FALSE,441,1963.05,RX Hybrid
4373,FALSE,710,2418.39,Exige
4374,TRUE,42,1668.61,Corrado
4375,FALSE,743,2746.08,Sierra 1500
4376,TRUE,594,1968.05,Econoline E350
4377,TRUE,934,2486.82,Swift
4378,TRUE,506,1525.74,Ram Van 2500
4379,TRUE,502,1689.21,Escalade EXT
4380,TRUE,884,2221.18,MX-6
4381,TRUE,59,926.63,Ram 2500 Club
4382,FALSE,940,1477.24,Riviera
4383,FALSE,302,858.27,90
4384,TRUE,250,2469.82,S40
4385,FALSE,251,519.05,New Yorker
4386,TRUE,779,1343.86,Ranger
4387,FALSE,976,1313.23,iQ
4388,FALSE,527,970.2,CTS
4389,TRUE,131,1950.37,M5
4390,TRUE,731,2909.23,Sentra
4391,TRUE,403,1766.4,4Runner
4392,FALSE,121,2419.84,Grand Prix
4393,TRUE,807,308.56,S2000
4394,TRUE,837,3191.61,DB9
4395,TRUE,225,2876.03,Viper
4396,TRUE,729,675.12,Sebring
4397,TRUE,449,2481.32,Rio
4398,TRUE,175,1791.85,L300
4399,FALSE,388,2264.39,Avalanche 1500
4400,FALSE,666,561.88,Savana 3500
4401,FALSE,965,1944.4,LHS
4402,FALSE,903,2207.41,Relay
4403,FALSE,381,1681.18,F250
4404,TRUE,231,1581.66,Celica
4405,TRUE,340,1343.47,8 Series
4406,TRUE,113,1094.48,Skyhawk
4407,FALSE,695,2422.64,PT Cruiser
4408,TRUE,929,2970.61,Corolla
4409,FALSE,867,2162.16,Cressida
4410,TRUE,555,1798.8,R8
4411,TRUE,97,1038.94,Boxster
4412,TRUE,3,,
4413,TRUE,225,3950.71,Grand Am
4414,TRUE,135,1661.68,Ram 3500
4415,FALSE,891,940.19,850
4416,FALSE,32,2179.78,Continental GTC
4417,TRUE,26,2585.14,RX
4418,TRUE,938,2220.44,GTI
4419,TRUE,410,,
4420,TRUE,182,2078.48,Gallardo
4421,TRUE,775,1961.65,CX
4422,TRUE,815,527.15,Touareg 2
4423,TRUE,541,1436.07,Camry Hybrid
4424,FALSE,721,2576.18,300ZX
4425,TRUE,915,2680.43,GTI
4426,TRUE,515,1006.15,Passat
4427,FALSE,563,1415.79,Thunderbird
4428,FALSE,668,2201.21,Cayenne
4429,FALSE,828,2535.72,Alcyone SVX
4430,FALSE,592,2040.78,MKS
4431,TRUE,288,2402.35,G6
4432,TRUE,865,490.19,Sierra 2500
4433,FALSE,248,1927.28,Landaulet
4434,TRUE,482,1395.71,Ram 1500
4435,FALSE,633,909.65,300M
4436,TRUE,571,2511.31,VUE
4437,TRUE,697,3268.17,C-Class
4438,TRUE,291,2631.77,GTO
4439,FALSE,460,1097.07,DeVille
4440,TRUE,544,2467.12,Azera
4441,FALSE,876,3174.14,Neon
4442,FALSE,203,1582.38,Silhouette
4443,TRUE,817,1791.4,Matrix
4444,TRUE,936,1908.26,Suburban 1500
4445,FALSE,665,2288.37,Intrigue
4446,FALSE,356,1609.64,Thunderbird
4447,FALSE,622,1982.61,Discovery
4448,TRUE,358,1963.59,Accent
4449,FALSE,715,946.75,Avalanche
4450,FALSE,386,2587.96,Verona
4451,FALSE,992,2585.13,F150
4452,TRUE,694,2501.82,Express 2500
4453,TRUE,991,1065.5,New Beetle
4454,FALSE,735,2341.26,Cabriolet
4455,FALSE,795,1927.3,S-Series
4456,FALSE,208,1012.52,Crown Victoria
4457,FALSE,116,2309.89,Aveo
4458,TRUE,15,1786.96,RX-7
4459,FALSE,134,641.42,Civic
4460,FALSE,860,2282.55,Quest
4461,TRUE,607,1203.19,Grand Marquis
4462,FALSE,21,1473.05,SL-Class
4463,TRUE,379,2533.5,SC
4464,TRUE,210,2773.61,Express
4465,TRUE,617,744.42,Matrix
4466,TRUE,910,1945.59,Impreza
4467,FALSE,306,3063.33,Town & Country
4468,FALSE,731,599.12,Grand Prix
4469,FALSE,360,1940.36,S-Class
4470,TRUE,972,1622.74,Echo
4471,TRUE,336,3364.85,Topaz
4472,TRUE,200,2626,Capri
4473,TRUE,785,941.6,Accent
4474,FALSE,599,2446.9,Contour
4475,TRUE,987,2105.92,Santa Fe
4476,FALSE,180,731.91,Courier
4477,TRUE,46,1947.52,Neon
4478,FALSE,902,1666.44,Sebring
4479,TRUE,906,2028.41,A6
4480,TRUE,76,,
4481,FALSE,250,2315.46,Cooper
4482,FALSE,79,1667.63,Thunderbird
4483,FALSE,955,525.65,G-Series 1500
4484,TRUE,896,3576.36,Diablo
4485,TRUE,34,919.72,Celica
4486,TRUE,718,,
4487,FALSE,179,3429.99,Impala
4488,FALSE,317,1367.77,M5
4489,TRUE,163,1857.43,LaCrosse
4490,TRUE,88,2237.32,V8 Vantage
4491,FALSE,990,2014.72,Envoy XL
4492,FALSE,878,2932.6,Quattro
4493,FALSE,312,2685.96,900
4494,FALSE,606,2682.71,Esprit
4495,TRUE,973,2521.31,Oasis
4496,FALSE,655,,
4497,FALSE,466,2491.26,Econoline E250
4498,FALSE,138,1499.43,V8 Vantage
4499,TRUE,173,1400.64,Cooper Clubman
4500,TRUE,257,1940.33,Express 2500
4501,TRUE,271,1983.34,GTO
4502,FALSE,880,-167.19,Scoupe
4503,FALSE,418,3006.37,Tracer
4504,FALSE,901,2107.19,Sonoma
4505,TRUE,217,1827.32,911
4506,TRUE,636,2918.14,Pathfinder
4507,TRUE,768,1396.88,G6
4508,FALSE,92,1869.6,Diablo
4509,TRUE,119,1694.45,Esteem
4510,TRUE,576,1351.34,Corrado
4511,FALSE,308,2924.95,IS
4512,TRUE,295,2282.15,Pajero
4513,FALSE,688,1854.01,Edge
4514,TRUE,342,2090.67,Altima
4515,TRUE,149,1175.68,G-Series G30
4516,FALSE,981,1959.71,Grand Marquis
4517,FALSE,171,1030.13,Ram Van 3500
4518,FALSE,351,2580.31,CR-V
4519,FALSE,1000,2769.33,Accord
4520,TRUE,706,3441.65,EXP
4521,TRUE,659,,
4522,TRUE,623,2444.42,CLK-Class
4523,FALSE,137,746.95,Eclipse
4524,FALSE,315,1724.24,Silhouette
4525,FALSE,525,765.31,Mighty Max Macro
4526,FALSE,635,1453.64,Montero
4527,TRUE,124,2031.46,Exige
4528,FALSE,2,2571.04,Scoupe
4529,TRUE,700,,
4530,FALSE,245,1804.04,Phantom
4531,TRUE,717,2256.59,Reliant
4532,TRUE,986,2642.94,XC90
4533,FALSE,507,2876.32,XK
4534,FALSE,531,960.54,Mustang
4535,TRUE,741,2685.94,Mustang
4536,TRUE,816,3115.05,Allroad
4537,TRUE,202,2475.45,Corvette
4538,TRUE,811,1400.25,924 S
4539,FALSE,919,2094.92,Mustang
4540,FALSE,105,1834.76,Bronco II
4541,FALSE,335,1439.85,Breeze
4542,FALSE,285,2583.73,Swift
4543,TRUE,995,2038.68,Thunderbird
4544,FALSE,455,1423.69,QX
4545,FALSE,465,1846.42,M-Class
4546,TRUE,862,,
4547,TRUE,458,,
4548,TRUE,526,1389.51,Thunderbird
4549,TRUE,70,2973.23,Bronco
4550,TRUE,790,1430.17,Rio
4551,FALSE,363,797.24,Cutlass
4552,FALSE,549,1446.28,Sonata
4553,TRUE,214,1837.34,Tiburon
4554,TRUE,786,1692.22,Bonneville
4555,FALSE,91,1797.79,Civic
4556,TRUE,754,929.98,Tempo
4557,TRUE,922,1738.43,SLK-Class
4558,TRUE,446,1170.92,TT
4559,TRUE,68,1420.6,Ram Van 1500
4560,FALSE,627,,
4561,FALSE,193,,
4562,TRUE,854,2465.13,CL-Class
4563,FALSE,27,2993.83,S-Class
4564,TRUE,417,2325.85,Dakota Club
4565,TRUE,743,1776.83,Caliber
4566,FALSE,529,2935.43,Civic
4567,FALSE,416,,
4568,FALSE,959,1710.14,F350
4569,FALSE,802,2050.64,Quattroporte
4570,TRUE,696,,
4571,TRUE,367,1608.46,ES
4572,FALSE,550,2661.18,V70
4573,TRUE,657,1958.42,GTO
4574,TRUE,605,2087.22,Ranger
4575,TRUE,157,733.71,S60
4576,TRUE,4,2885.22,GranTurismo
4577,TRUE,457,,
4578,TRUE,114,1986.61,Explorer Sport
4579,FALSE,638,1408.75,Esprit
4580,TRUE,226,2387.97,i-370
4581,FALSE,93,2855.96,Escape
4582,FALSE,144,2979.48,Ram 50
4583,FALSE,912,3121.38,Monte Carlo
4584,TRUE,935,,
4585,TRUE,557,1666.89,Stratus
4586,TRUE,663,3074.93,5 Series
4587,TRUE,530,1477.31,Exige
4588,TRUE,316,2626.2,Accent
4589,FALSE,776,2256.56,Tracker
4590,FALSE,807,1876.68,Sidekick
4591,FALSE,368,514.07,Cavalier
4592,TRUE,473,,
4593,TRUE,780,1364.99,Bravada
4594,FALSE,975,1738.35,Sorento
4595,FALSE,73,2540,Q
4596,TRUE,914,2505.91,Tacoma
4597,FALSE,243,1986.08,Grand Voyager
4598,TRUE,393,2380.85,Ram 1500
4599,TRUE,733,1642.42,Celica
4600,FALSE,939,1623.12,3 Series
4601,TRUE,647,2077.32,S-Class
4602,FALSE,885,1307.16,SC
4603,FALSE,443,1118.2,5 Series
4604,TRUE,219,3005.03,Savana 1500
4605,FALSE,265,2174.05,Country
4606,FALSE,820,2473.57,Corvette
4607,TRUE,177,2588.37,Forester
4608,TRUE,626,2788.22,Allroad
4609,FALSE,539,2043.1,Silverado 1500
4610,TRUE,777,1183.67,Mirage
4611,TRUE,252,2037.08,B2600
4612,FALSE,399,1461.29,NSX
4613,TRUE,128,1540.64,Range Rover
4614,TRUE,20,1990.33,Corvette
4615,TRUE,167,1562.71,Park Avenue
4616,TRUE,332,1707.61,Accent
